"year","crop","area","production","yield","prop_area"
2000,"Okra",350,3420,9.7714,0.0019727013639849
2000,"Onions",450,4721.1,10.4913,0.00253633032512345
2000,"Oranges",274.1,2674.7,9.7581,0.00154490698248075
2000,"Other oilseeds",367,110,0.2997,0.00206851828737846
2000,"Other pulses",1800,1160,0.6444,0.0101453213004938
2000,"Papayas",70.422,1796.96,25.517,0.000396918787012985
2000,"Peaches and nectarines",21.485,120,5.5852,0.000121095682300616
2000,"Pears",25.963,188,7.2412,0.0001463349871804
2000,"Peas, green",270,2710,10.037,0.00152179819507407
2000,"Pepper (piper spp.)",196,59,0.301,0.00110471276383155
2000,"Pigeonpea",3427,2694,0.7861,0.0193155644982179
2000,"Pineapples",70,1020,14.5714,0.000394540272796981
2000,"Plums and sloes",14.344,78,5.4378,8.08469381857128e-05
2000,"Poppy seed",NA,NA,NA,NA
2000,"Potato",1340.9,25000.1,18.6443,0.00755770073990674
2000,"Pumpkins, squash and gourds",360,3450,9.5833,0.00202906426009876
2000,"Rape and mustard",6026.8,5788.4,0.9604,0.0339687902298978
2000,"Rice",44712,127464.896,2.8508,0.252009781104266
2000,"Rubber, natural",400,630,1.575,0.00225451584455418
2000,"Safflower",438.5,260.4,0.5938,0.00247151299459252
2000,"Sesame seed",1720,517.8,0.301,0.00969441813158296
2000,"Sorghum",9856.4,7529.4,0.7639,0.0555535249256595
2000,"Soybean",6416.6,5275.8,0.8222,0.0361658159204158
2000,"Spices, nes",545.3,945.6,1.7341,0.00307346872508848
2000,"Sugarcane",4219.7,299323.904,70.9349,0.0237834512731631
2000,"Sunflower",1073.8,646.4,0.602,0.00605224778470569
2000,"Sweet potatoes",114,1110.6,9.7421,0.00064253701569794
2000,"Tea",490,826,1.6857,0.00276178190957887
2000,"Tobacco, unmanufactured",433.4,520,1.1998,0.00244276791757445
2000,"Tomatoes",460,7430,16.1522,0.0025926932212373
2000,"Vegetables, fresh nes",2070,28630,13.8309,0.0116671194955679
2000,"Walnuts, with shell",30.2,31,1.0265,0.00017021594626384
2000,"Watermelons",20,255,12.75,0.000112725792227709
2000,"Wheat",27486,76368.896,2.7785,0.15491905625854
2001,"Anise, badian, fennel, coriander",569.271,244.943,0.4303,0.00327841681431476
2001,"Apples",240,1230,5.125,0.0013821537289543
2001,"Apricots",3.52,10,2.8408,2.0271588024663e-05
2001,"Areca nuts",290,330,1.1379,0.00167010242248644
2001,"Bananas",466.2,14209.9,30.4803,0.00268483361849372
2001,"Barley",777.5,1430.6,1.84,0.00447760218442486
2001,"Bastfibres, other",189.7,223.074,1.1759,0.00109247734326096
2001,"Beans, dry",6019.7,3296.2,0.5476,0.0346672950091091
2001,"Beans, green",157.647,432.648,2.7444,0.000907884953785242
2001,"Berries nes",0.26,1.4,5.375,1.49733320636716e-06
2001,"Cabbages and other brassicas",245.4,5506.5,22.4389,0.00141325218785577
2001,"Carrots and turnips",25.079,368.025,14.6747,0.000144429305701853
2001,"Cashew nuts, with shell",700,450,0.6429,0.00403128170945004
2001,"Cassava",253.5,6768.4,26.6998,0.00145989987620798
2001,"Castor",716.7,652.7,0.9107,0.00412745657308977
2001,"Cauliflowers and broccoli",260,4690,18.0385,0.00149733320636716
2001,"Cherries",2.885,8,2.7728,1.66146396168048e-05
2001,"Chickpea",5185.3,3855.4,0.7435,0.0298620072114447
2001,"Chillies and peppers, dry",880,1069,1.2148,0.00506789700616576
2001,"Chillies and peppers, green",5.599,50.5,9.0194,3.22444947017296e-05
2001,"Cocoa, beans",15.74,6.54,0.4155,9.06462487239194e-05
2001,"Coconuts",1840,8670,4.712,0.0105965119219829
2001,"Coffee, green",313.934,301,0.9588,0.00180793770310641
2001,"Coir",NA,450,NA,NA
2001,"Cotton",9100,5311,0.5836,0.0524066622228505
2001,"Cucumbers and gherkins",18.196,120,6.5949,0.000104790288550218
2001,"Dry peas",654.7,563.2,0.8602,0.00377040019310991
2001,"Eggplants (aubergines)",470,7700,16.383,0.00270671771920217
2001,"Figs",4.758,10.961,2.3036,2.7401197676519e-05
2001,"Fruit, citrus nes",6.667,90,13.499,3.83950787955763e-05
2001,"Fruit, fresh nes",700,6580,9.4,0.00403128170945004
2001,"Fruit, stone nes",0.472,1.4,2.9681,2.71823566694345e-06
2001,"Fruit, tropical fresh nes",270,2770,10.2593,0.00155492294507358
2001,"Garlic",120,496.8,4.14,0.000691076864477149
2001,"Ginger",70.081,230,3.2819,0.000403594647828526
2001,"Grapefruit (inc. pomelos)",6.234,130,20.8519,3.59014431095879e-05
2001,"Grapes",50,1060,21.2,0.000287948693532145
2001,"Groundnut",6238.1,7027.5,1.1265,0.0359250549024575
2001,"Jute",873.1,1905.102,2.182,0.00502816008645832
2001,"Lemons and limes",164.2,1377.2,8.3873,0.000945623509559565
2001,"Lentils",1477.8,915.2,0.6193,0.00851061158603609
2001,"Lettuce and chicory",121.142,790,6.5213,0.000697653612637423
2001,"Linseed",579.9,203.5,0.3509,0.00333962894758582
2001,"Maize",6581.5,13160.2,1.9996,0.0379026865296363
2001,"Mangoes, mangosteens, guavas",1519,10056.8,6.6207,0.00874788130950658
2001,"Melons, other (inc.cantaloupes)",31.32,657.507,20.9929,0.000180371061628536
2001,"Millet",12486.3,11235.3,0.8998,0.0719082754410085
2001,"Mushrooms and truffles",NA,30,NA,NA
2001,"Nutmeg, mace and cardamoms",91.6,15.2,0.1659,0.00052752200655089
2001,"Okra",350,3340,9.5429,0.00201564085472502
2001,"Onions",495.8,5252.1,10.5932,0.00285529924506475
2001,"Oranges",249.5,2574.7,10.3194,0.00143686398072541
2001,"Other oilseeds",430,130,0.3023,0.00247635876437645
2001,"Other pulses",1650,1300,0.7879,0.0095023068865608
2001,"Papayas",73.7,2590.4,35.1479,0.000424436374266382
2001,"Peaches and nectarines",26.303,150,5.7028,0.00015147828971952
2001,"Pears",27.421,200,7.2937,0.000157916822506899
2001,"Peas, green",320,3010,9.4063,0.00184287163860573
2001,"Pepper (piper spp.)",214,64,0.2991,0.00123242040831758
2001,"Pigeonpea",3632.3,2246.5,0.6185,0.0209183207903362
2001,"Pineapples",80,1220,15.25,0.000460717909651433
2001,"Plums and sloes",13.71,80,5.8351,7.89555317665143e-05
2001,"Poppy seed",NA,NA,NA,NA
2001,"Potato",1211.3,22242.7,18.3627,0.00697584504950975
2001,"Pumpkins, squash and gourds",365.324,3500,9.5805,0.00210389137031875
2001,"Rape and mustard",4476.7,4187.2,0.9353,0.0257811983267071
2001,"Rice",44900,139900,3.1158,0.258577926791867
2001,"Rubber, natural",401,631,1.5736,0.00230934852212781
2001,"Safflower",424.8,202,0.4755,0.00244641210024911
2001,"Sesame seed",1670.6,697.8,0.4177,0.00962094174829604
2001,"Sorghum",9795.2,7556.8,0.7715,0.0564103008577214
2001,"Soybean",6343.1,5962.7,0.94,0.036529747158875
2001,"Spices, nes",596.3,882.2,1.4795,0.00343407611906437
2001,"Sugarcane",4315.7,295956,68.5766,0.0248540035335336
2001,"Sunflower",1176.8,679.5,0.5774,0.00677716045097257
2001,"Sweet potatoes",114,1007.4,8.8368,0.000656523021253291
2001,"Tea",504,847,1.6806,0.00290252283080403
2001,"Tobacco, unmanufactured",260,340,1.3077,0.00149733320636716
2001,"Tomatoes",460,7240,15.7391,0.00264912798049574
2001,"Vegetables, fresh nes",2490,35340,14.1928,0.0143398449379008
2001,"Walnuts, with shell",30.2,29,0.9603,0.000173921010893416
2001,"Watermelons",20.682,270.144,13.0616,0.000119107097592637
2001,"Wheat",25730.6,69680.896,2.7081,0.148181853075964
2002,"Anise, badian, fennel, coriander",547.028,162.362,0.2968,0.00323418908946641
2002,"Apples",240,1160,4.8333,0.00141895000159395
2002,"Apricots",3.625,10.253,2.8288,2.1432057315742e-05
2002,"Areca nuts",290,400,1.3793,0.00171456458525936
2002,"Bananas",475.3,13304.4,27.9916,0.00281011223232336
2002,"Barley",659.5,1424.5,2.16,0.00389915635854672
2002,"Bastfibres, other",174.1,196.992,1.1315,0.00102932998032295
2002,"Beans, dry",7851.3,2618.8,0.3335,0.0464191756146442
2002,"Beans, green",161.06,443.13,2.7513,0.000952233696903009
2002,"Berries nes",0.264,1.463,5.5487,1.56084500175335e-06
2002,"Cabbages and other brassicas",258.1,5678.2,22,0.00152596248088083
2002,"Carrots and turnips",25.808,380.087,14.7274,0.000152584423504737
2002,"Cashew nuts, with shell",750,470,0.6267,0.00443421875498111
2002,"Cassava",238.9,6515.9,27.2746,0.00141244648075331
2002,"Castor",583,428,0.7341,0.00344686604553865
2002,"Cauliflowers and broccoli",270,4890,18.1111,0.0015963187517932
2002,"Cherries",2.917,8.133,2.788,1.72461548110398e-05
2002,"Chickpea",6416.2,5473,0.853,0.0379344458342797
2002,"Chillies and peppers, dry",828.6,896.9,1.0824,0.00489892488050313
2002,"Chillies and peppers, green",5.706,51.321,8.9945,3.37355362878963e-05
2002,"Cocoa, beans",16.13,6.78,0.4203,9.53652646904603e-05
2002,"Coconuts",1930,8920,4.6218,0.0114107229294847
2002,"Coffee, green",320.737,301,0.9385,0.00189629069442183
2002,"Coir",NA,447,NA,NA
2002,"Cotton",7669.7,4582,0.5974,0.0453455034467714
2002,"Cucumbers and gherkins",18.647,122.61,6.5752,0.000110246502832177
2002,"Dry peas",670.3,607.6,0.9065,0.00396300910861845
2002,"Eggplants (aubergines)",500,8350,16.7,0.00295614583665407
2002,"Figs",4.949,11.41,2.3055,2.9259931491202e-05
2002,"Fruit, citrus nes",7.577,100,13.1972,4.47974340086558e-05
2002,"Fruit, fresh nes",630,6530,10.3651,0.00372474375418413
2002,"Fruit, stone nes",0.481,1.461,3.0384,2.84381229486122e-06
2002,"Fruit, tropical fresh nes",260,2720,10.4615,0.00153719583506012
2002,"Garlic",115.333,500,4.3353,0.000681882335557648
2002,"Ginger",80.469,260.828,3.2413,0.000475756198659433
2002,"Grapefruit (inc. pomelos)",6.5,140,21.5385,3.84298958765029e-05
2002,"Grapes",47.5,1184.2,24.9305,0.000280833854482137
2002,"Groundnut",5935.5,4121.1,0.6943,0.0350924072269205
2002,"Jute",864.5,1853.838,2.1444,0.00511117615157489
2002,"Lemons and limes",161.3,1413.7,8.7644,0.000953652646904603
2002,"Lentils",1470,974.4,0.6629,0.00869106875976297
2002,"Lettuce and chicory",123.706,804.425,6.5027,0.000731385953738257
2002,"Linseed",535.8,209.1,0.3903,0.0031678058785585
2002,"Maize",6635.2,11151.7,1.6807,0.0392292377107342
2002,"Mangoes, mangosteens, guavas",1575.8,10020.2,6.3588,0.00931658921879897
2002,"Melons, other (inc.cantaloupes)",31.553,664.434,21.058,0.000186550539167892
2002,"Millet",10355.4,6493.9,0.6271,0.0612241451937751
2002,"Mushrooms and truffles",NA,40,NA,NA
2002,"Nutmeg, mace and cardamoms",88.5,15.4,0.174,0.00052323781308777
2002,"Okra",350,3320,9.4857,0.00206930208565785
2002,"Onions",424.7,4209.5,9.9117,0.00251095027365397
2002,"Oranges",325.3,2870.5,8.8242,0.00192326848132714
2002,"Other oilseeds",283,86,0.3039,0.0016731785435462
2002,"Other pulses",1700,1000,0.5882,0.0100508958446238
2002,"Papayas",68,2147.2,31.5765,0.000402035833784954
2002,"Peaches and nectarines",27.386,159.961,5.841,0.000161914019765217
2002,"Pears",29.153,213.987,7.3401,0.000172361039151952
2002,"Peas, green",300,2040,6.8,0.00177368750199244
2002,"Pepper (piper spp.)",219,62,0.2831,0.00129479187645448
2002,"Pigeonpea",3327.7,2259.8,0.6791,0.0196743330012675
2002,"Pineapples",80,1180,14.75,0.000472983333864651
2002,"Plums and sloes",14.419,90,6.2419,8.52493336374301e-05
2002,"Poppy seed",NA,NA,NA,NA
2002,"Potato",1259.5,24456.1,19.4173,0.0074465313625316
2002,"Pumpkins, squash and gourds",375.159,3595.256,9.5833,0.00221804943186661
2002,"Rape and mustard",5073,5082.6,1.0019,0.0299930556586922
2002,"Rice",41176.1,107730.304,2.6163,0.243445113169303
2002,"Rubber, natural",408,649.435,1.5918,0.00241221500270972
2002,"Safflower",404.3,230,0.5689,0.00239033952351848
2002,"Sesame seed",1444.4,441.3,0.3055,0.00853971409292628
2002,"Sorghum",9300,7070,0.7602,0.0549843125617657
2002,"Soybean",6105.5,4654.7,0.7624,0.0360974968113829
2002,"Spices, nes",397.5,738.8,1.8586,0.00235013594013999
2002,"Sugarcane",4411.6,297207.808,67.3696,0.0260826659459662
2002,"Sunflower",1642.2,872.6,0.5314,0.00970916538590663
2002,"Sweet potatoes",131.9,1130.3,8.5694,0.000779831271709344
2002,"Tea",510,854,1.6745,0.00301526875338715
2002,"Tobacco, unmanufactured",350,550,1.5714,0.00206930208565785
2002,"Tomatoes",458.1,7462.3,16.2897,0.00270842081554246
2002,"Vegetables, fresh nes",2310,27180,11.7662,0.0136573937653418
2002,"Walnuts, with shell",30.2,30,0.9934,0.000178551208533906
2002,"Watermelons",21.345,280.094,13.1221,0.000126197865766762
2002,"Wheat",26344.7,72766.304,2.7621,0.155757550445801
2003,"Anise, badian, fennel, coriander",476.618,254.737,0.5345,0.0027092646114243
2003,"Apples",250,1470,5.88,0.00142108806813019
2003,"Apricots",3.749,10.579,2.8217,2.13106366696803e-05
2003,"Areca nuts",353.4,415.9,1.1769,0.00200885009310884
2003,"Bananas",498.6,13856.6,27.791,0.00283421804307885
2003,"Barley",701.6,1407.4,2.006,0.00398814155440057
2003,"Bastfibres, other",170.8,180.306,1.0557,0.000970887368146546
2003,"Beans, dry",9274.6,4230.8,0.4562,0.0527200935867211
2003,"Beans, green",164.612,454.084,2.7585,0.000935712596284188
2003,"Berries nes",0.267,1.526,5.7189,1.51772205676304e-06
2003,"Cabbages and other brassicas",233.8,5392,23.0624,0.00132900156131535
2003,"Carrots and turnips",26.55,392.411,14.78,0.000150919552835426
2003,"Cashew nuts, with shell",770,500,0.6494,0.00437695124984099
2003,"Cassava",207,5426.2,26.2135,0.0011766609204118
2003,"Castor",717.2,796.7,1.1108,0.00407681744985189
2003,"Cauliflowers and broccoli",280,4800,17.1429,0.00159161863630581
2003,"Cherries",2.986,8.362,2.801,1.6973475885747e-05
2003,"Chickpea",5906.4,4236.8,0.7173,0.0335740582624166
2003,"Chillies and peppers, dry",774.3,1235.7,1.5959,0.00440139396461283
2003,"Chillies and peppers, green",5.756,51.612,8.9669,3.27191316806295e-05
2003,"Cocoa, beans",21.893,8.397,0.3835,0.000124447524302297
2003,"Coconuts",1921.8,8630,4.4906,0.0109241881973304
2003,"Coffee, green",320.615,275.275,0.8586,0.00182248860385424
2003,"Coir",NA,531.5,NA,NA
2003,"Cotton",7597.9,7294,0.96,0.0431891401313855
2003,"Cucumbers and gherkins",19.119,125.297,6.5537,0.000108679131098324
2003,"Dry peas",663.6,591.5,0.8914,0.00377213616804478
2003,"Eggplants (aubergines)",500,7830,15.66,0.00284217613626038
2003,"Figs",5.12,11.845,2.3134,2.91038836353063e-05
2003,"Fruit, citrus nes",9.6,120,12.5,5.45697818161993e-05
2003,"Fruit, fresh nes",480,6650,13.8542,0.00272848909080997
2003,"Fruit, stone nes",0.49,1.525,3.1109,2.78533261353517e-06
2003,"Fruit, tropical fresh nes",340,2930,8.6176,0.00193267977265706
2003,"Garlic",111.5,457,4.0987,0.000633805278386065
2003,"Ginger",88.2,280.2,3.1769,0.000501359870436331
2003,"Grapefruit (inc. pomelos)",6.549,142,21.684,3.72268230327385e-05
2003,"Grapes",52.1,1247.8,23.9501,0.000296154753398332
2003,"Groundnut",5987,8126.5,1.3574,0.0340322170555818
2003,"Jute",849,1845,2.1731,0.00482601507937013
2003,"Lemons and limes",146.2,1439.6,9.8468,0.000831052302242535
2003,"Lentils",1380,873.2,0.6328,0.00784440613607865
2003,"Lettuce and chicory",126.563,820.563,6.4835,0.000719428676667045
2003,"Linseed",450.1,176.7,0.3926,0.0025585269578616
2003,"Maize",7343.4,14984.3,2.0405,0.041742472478029
2003,"Mangoes, mangosteens, guavas",1623.4,12733.2,7.8435,0.00922797747921021
2003,"Melons, other (inc.cantaloupes)",31.714,672.094,21.1925,0.000180273547970723
2003,"Millet",13470.1,14638.8,1.0868,0.0765687935460819
2003,"Mushrooms and truffles",NA,40,NA,NA
2003,"Nutmeg, mace and cardamoms",95.6,16.7,0.1747,0.000543424077252985
2003,"Okra",370,3530,9.5405,0.00210321034083268
2003,"Onions",553.8,6267.6,11.3174,0.003147994288522
2003,"Oranges",288.9,1921.9,6.6525,0.00164220937153125
2003,"Other oilseeds",363,109,0.3003,0.00206341987492504
2003,"Other pulses",1339,618.9,0.4622,0.0076113476929053
2003,"Papayas",58.2,1692.1,29.0739,0.000330829302260708
2003,"Peaches and nectarines",30.204,175.614,5.8143,0.000171690176039217
2003,"Pears",30.934,228.27,7.3791,0.000175839753198157
2003,"Peas, green",305.2,2061.8,6.7556,0.00173486431357334
2003,"Pepper (piper spp.)",216,64,0.2963,0.00122782009086448
2003,"Pigeonpea",3358.9,2185.8,0.6507,0.01909317084817
2003,"Pineapples",90,1310,14.5556,0.000511591704526869
2003,"Plums and sloes",15,100,6.6667,8.52652840878115e-05
2003,"Poppy seed",NA,NA,NA,NA
2003,"Potato",1337.2,23161.4,17.3208,0.00760111585881476
2003,"Pumpkins, squash and gourds",384.288,3683.767,9.586,0.00218442836610246
2003,"Rape and mustard",4544,3879.8,0.8538,0.0258296967263343
2003,"Rice",42592.5,132789,3.1177,0.242110774167341
2003,"Rubber, natural",428,711.65,1.6627,0.00243290277263889
2003,"Safflower",369.5,178.5,0.4831,0.00210036816469642
2003,"Sesame seed",1700.3,782.1,0.46,0.00966510416896705
2003,"Sorghum",9299.8,7012.4,0.754,0.0528633392639886
2003,"Soybean",6554.7,7818.9,1.1929,0.0372592238406918
2003,"Spices, nes",633.6,954.7,1.5068,0.00360160559986916
2003,"Sugarcane",4520.3,287383.2,63.5761,0.0256949775774756
2003,"Sunflower",2003.5,930.4,0.4644,0.0113885997779953
2003,"Sweet potatoes",131.9,1130.3,8.5694,0.000749766064745489
2003,"Tea",516,846,1.6395,0.00293312577262071
2003,"Tobacco, unmanufactured",330,490,1.4848,0.00187583624993185
2003,"Tomatoes",478.8,7616.7,15.9079,0.00272166786808294
2003,"Vegetables, fresh nes",3370,34740,10.3086,0.019156267158395
2003,"Walnuts, with shell",30.5,31,1.0164,0.000173372744311883
2003,"Watermelons",22.012,290.236,13.1851,0.000125123962222727
2003,"Wheat",25195.7,65760.8,2.61,0.143221234552751
2004,"Anise, badian, fennel, coriander",410.573,227.099,0.5531,0.00229551681746332
2004,"Apples",201.2,1521.6,7.5626,0.00112491075563571
2004,"Apricots",3.889,10.966,2.8197,2.17434290689228e-05
2004,"Areca nuts",365,439.2,1.2033,0.00204071782210255
2004,"Bananas",589.6,16744.5,28.3998,0.0032964581586621
2004,"Barley",657,1297.6,1.975,0.0036732920797846
2004,"Bastfibres, other",152.5,165.834,1.0874,0.000852628679097642
2004,"Beans, dry",8782.8,2883.9,0.3284,0.0491047027067461
2004,"Beans, green",168.628,465.374,2.7598,0.000942800451795916
2004,"Berries nes",0.27,1.573,5.8264,1.50957208758271e-06
2004,"Cabbages and other brassicas",255.1,5594.6,21.931,0.00142626607237907
2004,"Carrots and turnips",27.284,404.801,14.8365,0.000152545054954099
2004,"Cashew nuts, with shell",780,535,0.6859,0.0043609860307945
2004,"Cassava",220,5949.6,27.0436,0.00123002170099332
2004,"Castor",743,793.4,1.0678,0.00415411874471835
2004,"Cauliflowers and broccoli",267.9,4940.2,18.4405,0.00149783097134596
2004,"Cherries",3.049,8.573,2.8118,1.70469825742211e-05
2004,"Chickpea",7048.1,5717.5,0.8112,0.0394059815944137
2004,"Chillies and peppers, dry",737.5,1185.5,1.6075,0.00412336820219352
2004,"Chillies and peppers, green",5.813,51.951,8.9371,3.25005279448826e-05
2004,"Cocoa, beans",25.157,9.23,0.3669,0.000140652981508586
2004,"Coconuts",1933.7,8380,4.3337,0.0108113316509581
2004,"Coffee, green",325.124,270.5,0.832,0.00181777079778978
2004,"Coir",NA,419,NA,NA
2004,"Cotton",8786.6,8728,0.9933,0.0491259485361269
2004,"Cucumbers and gherkins",19.621,128.132,6.5305,0.000109701162705409
2004,"Dry peas",709.5,725.2,1.0221,0.00396681998570346
2004,"Eggplants (aubergines)",516.4,8477.3,16.4162,0.00288719639269523
2004,"Figs",5.271,12.266,2.3271,2.94702017542536e-05
2004,"Fruit, citrus nes",9.6,120,12.5,5.36736742251631e-05
2004,"Fruit, fresh nes",751.1,4693,6.2482,0.00419940590734583
2004,"Fruit, stone nes",0.499,1.569,3.1408,2.78991285816212e-06
2004,"Fruit, tropical fresh nes",340.7,3230.5,9.4819,0.00190485633422011
2004,"Garlic",138.9,691.1,4.9755,0.000776590973945328
2004,"Ginger",85.1,301.9,3.5476,0.000475794757975143
2004,"Grapefruit (inc. pomelos)",6.6,145,21.9697,3.69006510297996e-05
2004,"Grapes",57.8,1474.8,25.5156,0.000323160246897336
2004,"Groundnut",6640.4,6774.4,1.0202,0.0371265277421638
2004,"Jute",773.9,1692,2.1863,0.00432688088363059
2004,"Lemons and limes",167.8,1493.3,8.8993,0.000938171097393996
2004,"Lentils",1400,1037.8,0.7413,0.00782741082450295
2004,"Lettuce and chicory",129.651,837.997,6.4635,0.000724879743434023
2004,"Linseed",476.5,196.5,0.4124,0.0026641151841969
2004,"Maize",7430.4,14172,1.9073,0.0415434238502762
2004,"Mangoes, mangosteens, guavas",1906.7,11490,6.0261,0.0106603744421998
2004,"Melons, other (inc.cantaloupes)",35.589,758.937,21.3251,0.000198978374166597
2004,"Millet",11886.2,10841.3,0.9121,0.0664558361015764
2004,"Mushrooms and truffles",NA,40,NA,NA
2004,"Nutmeg, mace and cardamoms",95.2,16.9,0.1775,0.0005322639360662
2004,"Okra",353.1,3631.4,10.2843,0.00197418483009428
2004,"Onions",613.8,7760.6,12.6435,0.00343176054577136
2004,"Oranges",377.9,3263.2,8.6351,0.00211284182184262
2004,"Other oilseeds",373,112,0.3003,0.00208544588395686
2004,"Other pulses",1513.9,834.5,0.5512,0.00846422660515358
2004,"Papayas",73.8,2535.1,34.3509,0.000412616370605941
2004,"Peaches and nectarines",32.237,190.711,5.9159,0.000180237316249644
2004,"Pears",32.788,242.974,7.4104,0.000183317961509859
2004,"Peas, green",285.2,1901.2,6.6662,0.00159455540510589
2004,"Pepper (piper spp.)",233.36,73.19,0.3136,0.00130471756429001
2004,"Pigeonpea",3515.6,2346.4,0.6674,0.0196557467818733
2004,"Pineapples",80.9,1234.2,15.2559,0.000452312525501635
2004,"Plums and sloes",20,140,7,0.000111820154635756
2004,"Poppy seed",NA,NA,NA,NA
2004,"Potato",1484.7,27925.8,18.8091,0.00830096917938537
2004,"Pumpkins, squash and gourds",393.667,3774.714,9.5886,0.00220099524074972
2004,"Rape and mustard",5428.1,6291.4,1.159,0.0303485490689175
2004,"Rice",41906.7,124697.104,2.9756,0.234300683713713
2004,"Rubber, natural",440,749.665,1.7038,0.00246004340198664
2004,"Safflower",363.9,134.9,0.3707,0.00203456771359759
2004,"Sesame seed",1844,674.1,0.3656,0.0103098182574167
2004,"Sorghum",9330.7,6681.3,0.7161,0.0521680158429926
2004,"Soybean",7571.2,6876.3,0.9082,0.0423306377389119
2004,"Spices, nes",507.6,966.1,1.9033,0.0028379955246555
2004,"Sugarcane",3938.4,233861.792,59.3799,0.0220196248508731
2004,"Sunflower",2160.6,1186.7,0.5492,0.0120799313053008
2004,"Sweet potatoes",133.1,1179.1,8.8588,0.000744163129100959
2004,"Tea",520,879,1.6904,0.00290732402052967
2004,"Tobacco, unmanufactured",369.7,549.9,1.4874,0.00206699555844196
2004,"Tomatoes",502.8,8125.6,16.1607,0.00281115868754292
2004,"Vegetables, fresh nes",1736.8,19172.7,11.0391,0.00971046222856908
2004,"Walnuts, with shell",30.5,34,1.1148,0.000170525735819528
2004,"Watermelons",22.663,300.184,13.2454,0.000126709008225507
2004,"Wheat",26594.7,72156.2,2.7132,0.148691173324578
2005,"Anise, badian, fennel, coriander",446.931,261.17,0.5844,0.00245371011800775
2005,"Apples",230.7,1739,7.5379,0.00126657341787521
2005,"Apricots",4.044,11.395,2.8177,2.22020932028061e-05
2005,"Areca nuts",364.3,452.7,1.2427,0.00200005503308167
2005,"Bananas",569.5,18887.8,33.1656,0.00312663008877302
2005,"Barley",616.5,1207.1,1.958,0.00338466628573936
2005,"Bastfibres, other",141.8,157.14,1.1082,0.000778500696379304
2005,"Beans, dry",8047,2630.8,0.3269,0.044179090999748
2005,"Beans, green",182.529,504.821,2.7657,0.00100210827651212
2005,"Berries nes",0.273,1.63,5.9677,1.49880599514492e-06
2005,"Cabbages and other brassicas",287.8,6113.5,21.2422,0.00158005994653007
2005,"Carrots and turnips",28.144,419.431,14.9028,0.000154514270796186
2005,"Cashew nuts, with shell",820,544,0.6634,0.00450190811728512
2005,"Cassava",244.7,7462.8,30.4978,0.00134343526378008
2005,"Castor",864.2,990.7,1.1464,0.00474457194507048
2005,"Cauliflowers and broccoli",238.5,4514.8,18.93,0.00130939644630793
2005,"Cherries",3.107,8.77,2.8226,1.70578396590303e-05
2005,"Chickpea",6714.6,5469.4,0.8146,0.0368640393223447
2005,"Chillies and peppers, dry",654.9,1014.6,1.5492,0.00359548734879271
2005,"Chillies and peppers, green",5.922,52.328,8.836,3.25125608177591e-05
2005,"Cocoa, beans",27.811,9.25,0.3326,0.00015268605689002
2005,"Coconuts",1935,8829,4.5628,0.0106234051304228
2005,"Coffee, green",333.338,275.5,0.8265,0.0018300695707312
2005,"Coir",NA,441.5,NA,NA
2005,"Cotton",8677.1,9828,1.1326,0.047638423078652
2005,"Cucumbers and gherkins",20.107,131.069,6.5187,0.000110390081114941
2005,"Dry peas",791.2,785.6,0.9929,0.0043437923199951
2005,"Eggplants (aubergines)",526.5,8600.8,16.3358,0.00289055441920807
2005,"Figs",5.329,12.476,2.3409,2.92569126305029e-05
2005,"Fruit, citrus nes",10,125,12.5,5.4901318503477e-05
2005,"Fruit, fresh nes",921.7,5729.4,6.2161,0.00506025452646548
2005,"Fruit, stone nes",0.509,1.623,3.1916,2.79447711182698e-06
2005,"Fruit, tropical fresh nes",355.1,3114.4,8.7705,0.00194954582005847
2005,"Garlic",144.1,646.6,4.4872,0.000791127999635104
2005,"Ginger",95.3,359,3.7671,0.000523209565338136
2005,"Grapefruit (inc. pomelos)",6.7,148,22.0896,3.67838833973296e-05
2005,"Grapes",60.5,1564.7,25.8628,0.000332152976946036
2005,"Groundnut",6736,7993.3,1.1867,0.0369815281439421
2005,"Jute",759.8,1795,2.3625,0.00417140217989418
2005,"Lemons and limes",78.9,1033.1,13.0938,0.000433171402992434
2005,"Lentils",1470,994.2,0.6763,0.00807049382001112
2005,"Lettuce and chicory",133.376,856.311,6.4203,0.000732251825671975
2005,"Linseed",448.7,169.7,0.3782,0.00246342216125101
2005,"Maize",7588.3,14709.9,1.9385,0.0416607675199935
2005,"Mangoes, mangosteens, guavas",1970.4,11829.7,6.0037,0.0108177557979251
2005,"Melons, other (inc.cantaloupes)",36.997,793.007,21.4344,0.000203118408067314
2005,"Millet",12179.4,10509.2,0.8629,0.0668665118581248
2005,"Mushrooms and truffles",NA,40,NA,NA
2005,"Nutmeg, mace and cardamoms",95.8,17.8,0.1858,0.00052595463126331
2005,"Okra",357.3,3512.4,9.8304,0.00196162411012923
2005,"Onions",703.6,9432.5,13.4061,0.00386285676990464
2005,"Oranges",378,3314,8.7672,0.00207526983943143
2005,"Other oilseeds",360,108,0.3,0.00197644746612517
2005,"Other pulses",1482.4,649.2,0.4379,0.00813857145495543
2005,"Papayas",67.8,2139.3,31.5531,0.000372230939453574
2005,"Peaches and nectarines",32.109,194.525,6.0583,0.000176282643582814
2005,"Pears",35.031,260.558,7.438,0.00019232480884953
